branch,case,dt,stream_id,base_seed,stream_seed,split,relative_path,sha256
density,equilibrium_dt2p5e-4,0.00025,32,2026090804,10300634419791145225,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_032.f32,a125cd1f47dc642dbe040e7f77a5a032ca38927e74628449eb6a845a0774ed22
density,equilibrium_dt2p5e-4,0.00025,33,2026090804,15141373119918068112,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_033.f32,586eb6377fd379f210a4ce08ba80b976aa2e3fb02e00cc3bf034f322025e91a7
density,equilibrium_dt2p5e-4,0.00025,34,2026090804,6704539225759714531,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_034.f32,58b71c75f46eeaf418ed53e5ee948a6a1289daebe18a02d876d1d76aa91efcfd
density,equilibrium_dt2p5e-4,0.00025,35,2026090804,135808010928490083,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_035.f32,ed57696350b028ba9f691a8f7c380246664a894a4781b8025c08e9650a598494
density,equilibrium_dt2p5e-4,0.00025,36,2026090804,11772646611795269116,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_036.f32,e13154b5b44da642d034e782a170b63233ea3ca1af9e6f5534c4017c07d624d0
density,equilibrium_dt2p5e-4,0.00025,37,2026090804,1259600625452370371,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_037.f32,de85d2311a992ed42772417a0249bca7ca8fe8af7b9489480380e41d2f137590
density,equilibrium_dt2p5e-4,0.00025,38,2026090804,574792399402552378,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_038.f32,a1ef47d4993b3d68c669ca18c9b20f029ed83cfcc10b0115e62c53424da1736a
density,equilibrium_dt2p5e-4,0.00025,39,2026090804,6256231428965035874,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_039.f32,97a7e33d9beb760b53bc940a3b65b455a6fe4b1498064b3efd21d7c06726f00e
density,equilibrium_dt2p5e-4,0.00025,40,2026090804,16030923514294794010,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_040.f32,4070acf470a2314811dc5732a12b6332163c276637ccfc565413f3aab7c87999
density,equilibrium_dt2p5e-4,0.00025,41,2026090804,6829601579189050491,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_041.f32,8b032ddbd10cd03feb737f38f5bf2a13ca71c18b39e333ecb4caa4f07da0e120
density,equilibrium_dt2p5e-4,0.00025,42,2026090804,435311262184613435,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_042.f32,c5dbc7654329b54c3b52cf1948063e93a89a01944f7fa2c31c024c6cba60f80a
density,equilibrium_dt2p5e-4,0.00025,43,2026090804,8934223683287607477,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_043.f32,37cc0d162d49bae48b356a06880851aa89e70b910312706385c26664056de188
density,equilibrium_dt2p5e-4,0.00025,44,2026090804,14067397931055683687,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_044.f32,6dc6a90b1a738d638edbe7ed0709c4683a6ab6f36bca4ce79caf13df0c8e54c5
density,equilibrium_dt2p5e-4,0.00025,45,2026090804,3939994769580536659,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_045.f32,7c8091d7766bc61f90a69afc1a39c84765179265eb300b6fb2998a38196628e3
density,equilibrium_dt2p5e-4,0.00025,46,2026090804,15611818801930985822,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_046.f32,9663037d04ea0c7db26e1cd3f6d28cecd11d6f40a1b00898faf969514db95c87
density,equilibrium_dt2p5e-4,0.00025,47,2026090804,11804067539529670414,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_047.f32,88d033c0f29e2178c6ebab67df9527aa2f1cd651ed2327a92f74f932082e3e40
density,equilibrium_dt2p5e-4,0.00025,48,2026090804,12289856440821472041,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_048.f32,75a095c0ff68c89ce54c7a08cceda63989b79a8243d32543f3f2f611cab05a7d
density,equilibrium_dt2p5e-4,0.00025,49,2026090804,3152140046612065571,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_049.f32,ff58218acffa1108e3eb1141a1e9a33938355ed62d98ff6c669be3797189ba56
density,equilibrium_dt2p5e-4,0.00025,50,2026090804,16358873858133551019,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_050.f32,0d1b2405f91005408c033fce1d7d845b8b446eee5d583048f184cdfe6f5d84d9
density,equilibrium_dt2p5e-4,0.00025,51,2026090804,4751415711902969944,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_051.f32,74f31840cf4cc98780e7dfed29c04ebb2d3353960ba0146145966d7e18dc4b5c
density,equilibrium_dt2p5e-4,0.00025,52,2026090804,10906163856204793210,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_052.f32,f00cc3e358aa6946a9c3f7daee0354352bb3cd5b57da283f2e39ae414141f282
density,equilibrium_dt2p5e-4,0.00025,53,2026090804,17716033283242493559,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_053.f32,1d18b7230ca84bd0b4693f613ff861d6e9178021a96ec6b5459a6639ac62722c
density,equilibrium_dt2p5e-4,0.00025,54,2026090804,9762351537523356500,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_054.f32,7bee780dec5479a0369e601ce14a79fb95dc462c3531b640606c5994210492c4
density,equilibrium_dt2p5e-4,0.00025,55,2026090804,4359431265688440564,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_055.f32,59f0682825a4b055c403af964b29d34a9db63c3e1083bb9840646849260539c2
density,equilibrium_dt2p5e-4,0.00025,56,2026090804,678416473978428174,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_056.f32,46ccfc40a72527909d5edf30fea58e0d3dffacc7907f92d38df3cbb72d06717b
density,equilibrium_dt2p5e-4,0.00025,57,2026090804,13781684670530395251,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_057.f32,c7a9e45660864ef8bbbab2f54b954318f23f2d1ddc18c257036b16b2ca6d01d1
density,equilibrium_dt2p5e-4,0.00025,58,2026090804,15862233274672993505,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_058.f32,d9ddb36b2303960953a33483f996577b1b84a019112552ca24f7d87c729f1f8a
density,equilibrium_dt2p5e-4,0.00025,59,2026090804,3979004319002592793,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_059.f32,547e14146bf50f7db9b7e583c6b8b0b3a21d26156d5c47cf59437963a1389733
density,equilibrium_dt2p5e-4,0.00025,60,2026090804,17135664989757834389,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_060.f32,25b5a2f20a1be05ab5bc830b9cdc81ee0a8aaa638ed7e3240068f37aec375683
density,equilibrium_dt2p5e-4,0.00025,61,2026090804,4703451888040936388,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_061.f32,407b4905c5a86c1dcdc8b816b5c726d7c6224ccef9f7339c20b91ac0ad56002f
density,equilibrium_dt2p5e-4,0.00025,62,2026090804,14970525143322010935,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_062.f32,114338b9820cee35e64720c2db03687678460a0606ebdd4501739f36743d10ab
density,equilibrium_dt2p5e-4,0.00025,63,2026090804,5821828398182637281,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_063.f32,ff024fd765226df9846a9e72ef511a16217aa37e1a2e4921b02c1f25704c7192
modes,driven_dt1e-3,0.001,0,2026090801,16094356758956982215,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_000.f32,c5f853e2c48c3cb33048b141112356d2e7f737753a0eeb5b5c0643ee4678e2ff
modes,driven_dt1e-3,0.001,1,2026090801,4251578818768200377,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_001.f32,ccf97c70a71da5905b204430c1d09dbc3f75326f1ec75365e97a089100075e38
modes,driven_dt1e-3,0.001,2,2026090801,9639505670240539701,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_002.f32,432ef209656b79b671c82b787acf3935ccafbb97c28fee61ffec37298fafc47c
modes,driven_dt1e-3,0.001,3,2026090801,7670132900783534363,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_003.f32,4a98934cc7bbd6c5914827f65268e217b32f4443d8c98246947c8bc41707bd9d
modes,driven_dt1e-3,0.001,4,2026090801,4399499617505774768,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_004.f32,81fbd05fc9da2a56bea34daf17faec1059a3c8e1f0d926053cbc3c01f00002c9
modes,driven_dt1e-3,0.001,5,2026090801,3556562642687067831,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_005.f32,f7bdbdba689c824310c80681a4298a2eb42c7a8e9038d3abce222216cae7eddc
modes,driven_dt1e-3,0.001,6,2026090801,900086684713846573,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_006.f32,fab4c37f6d594a55bffd44af4f8f267a23aa7f10d1f052751a8ce8cdbabd33ea
modes,driven_dt1e-3,0.001,7,2026090801,12029702387884655807,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_007.f32,4e726d48978a7cd41ce2e5cce88654995234146c5b94a7ae37972870c406460e
modes,driven_dt1e-3,0.001,8,2026090801,1740409770240277451,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_008.f32,8c35e539c59ad332df0baf3c2ab929dd98d5408df54782cbf7c539d2fbe74462
modes,driven_dt1e-3,0.001,9,2026090801,17817582293706800396,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_009.f32,f7461338f582209a1a25dde6a21547440b5916a970a37ffd383205e6c085f258
modes,driven_dt1e-3,0.001,10,2026090801,16217990823857215189,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_010.f32,b53a0d8f45c338db4e9473507769f211cc6f80f1292448d276886314bcc8186e
modes,driven_dt1e-3,0.001,11,2026090801,15138052257317608520,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_011.f32,130968d2be86f997d06727fac894c215fa68742eb85646d6c25f282f9da49957
modes,driven_dt1e-3,0.001,12,2026090801,5605746976814185567,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_012.f32,f9429c9894ef5d2d48c8b5de0bf318ff5e4496092006ccc868ed8c5bd5f91d1e
modes,driven_dt1e-3,0.001,13,2026090801,17801703779078220967,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_013.f32,2ef2891916a4497da058aa3c86b520e1937ee010f3f46b4b6e524e0f1a90ad9c
modes,driven_dt1e-3,0.001,14,2026090801,1685511720604152926,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_014.f32,d2aad5b48eee8336b7f985626808780c2faee2cdaa89935bdd9c53910d1bdfed
modes,driven_dt1e-3,0.001,15,2026090801,17246237816838595108,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_015.f32,8d40a7e879a606ffbc65d9d68c94bab71ab8223970f0135ada9c525c43fcf86d
modes,driven_dt1e-3,0.001,16,2026090801,4540844785872003065,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_016.f32,9855229372330048c7b49b4db2e44f20be97c65fc1d067b5bf2d9cde6ac3b918
modes,driven_dt1e-3,0.001,17,2026090801,12990538004655294542,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_017.f32,569fc40668c8fba0a84d8c2f777396445e6d62c215e94392c46b75db98f56b30
modes,driven_dt1e-3,0.001,18,2026090801,7015535263815204634,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_018.f32,46378efe3806b28b02fac5bdabca56dc34e8daa82480962b41a08b20c4bcf366
modes,driven_dt1e-3,0.001,19,2026090801,12255732523582175557,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_019.f32,f4f93ac66acc1157f8aa743e1fafaa30598954c7fbcbc0483e0402eb8e1ae071
modes,driven_dt1e-3,0.001,20,2026090801,18428268637387278546,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_020.f32,86b09b1a95cadb9feaf89f88dc612b06bcc88d597280d644ee0ccee237441c17
modes,driven_dt1e-3,0.001,21,2026090801,6108016575221733583,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_021.f32,ba8af2ac907ba1f2884a8a1d88c027b551f966fc0c82de31355ecd24903e9f78
modes,driven_dt1e-3,0.001,22,2026090801,10786565030717378928,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_022.f32,12c96727508ff4441656559b87465dabb2d57c5160fdb7c841b3c25153d2cc34
modes,driven_dt1e-3,0.001,23,2026090801,5252601943597223475,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_023.f32,909442e1d0e15d39b416f11f9357c91c4222fae46fc928b7da206c719a66ec34
modes,driven_dt1e-3,0.001,24,2026090801,7561758364420092014,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_024.f32,96c7b9643e880fb4f79c529b15e666b9b605529cc96956b95e69d6d88e1400db
modes,driven_dt1e-3,0.001,25,2026090801,9672010973734213270,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_025.f32,a06826dcdcfd73d5b34e7983963ea1b3ebb49ef30318555e628aeaca68afd59b
modes,driven_dt1e-3,0.001,26,2026090801,14914883681884992714,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_026.f32,d8ab154d4cb450c41fdc62cc207062ad8306d96922ff39152226fe97f4b47f6b
modes,driven_dt1e-3,0.001,27,2026090801,3917561401230222098,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_027.f32,a07f82aca5293f08fab968d8df2ae9b00efa24a0a64fed0d868d89bd2aa83380
modes,driven_dt1e-3,0.001,28,2026090801,17248104781273705522,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_028.f32,2f0b1ffb9d448ad9e9d9def73dfa18438ef25b6744704597ce4bda0cb0e3625f
modes,driven_dt1e-3,0.001,29,2026090801,8878334221283847998,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_029.f32,9678d9f2ad9173beedcc8b8ea2833b941224ce110bb27874707e841dd16a5710
modes,driven_dt1e-3,0.001,30,2026090801,14325293591807292095,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_030.f32,eb63ec43cee013ea7d565721a665f8e0aaad3559b91f3612f75e38135d58e863
modes,driven_dt1e-3,0.001,31,2026090801,16524710350165720780,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_031.f32,06d5ff41084f12edad8bd36b0a501c9b8fb8c1722334cf2f03f90448f209c759
modes,driven_dt1e-3,0.001,32,2026090801,9538286591147786987,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_032.f32,f0d64a978fb608df88a1dd2277ab06854c8d79e6e43ba6c669a47de2b6284be6
modes,driven_dt1e-3,0.001,33,2026090801,11419438595173137781,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_033.f32,bf815aac43991d0919be8e9a5e4daa526d2d44ccbea002a2f9e8a2f8b6b439ac
modes,driven_dt1e-3,0.001,34,2026090801,2896288868200050318,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_034.f32,5608b4970591a5fb71e3d3ce5f6043cdee5e1a488de89cd1d68c4df405529b8e
modes,driven_dt1e-3,0.001,35,2026090801,13543039044706943357,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_035.f32,a82bb71537ad0a4e50321806ca64cd4191765eb164583780ede9624eb6d81b6a
modes,driven_dt1e-3,0.001,36,2026090801,5963605246055880505,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_036.f32,b89a7441db4cc2a26568997ea24205deb8d6b3b2362d6e0e18c10e5f801a74af
modes,driven_dt1e-3,0.001,37,2026090801,8202801102499553186,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_037.f32,fe391dc8c22076bcb214b7694ef9b171de0a06b9a8922667b9cf5e60c1c40e92
modes,driven_dt1e-3,0.001,38,2026090801,12015099471891619293,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_038.f32,76f21175a8d6dc56d9e9eee0ac6352f4a82595a2ae3bc63b4c50774dc815d6ea
modes,driven_dt1e-3,0.001,39,2026090801,17898545608663357660,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_039.f32,330225353b1cb39cb5835ab69c52ae46dc0c2000a516ef03df1221f1fee2624d
modes,driven_dt1e-3,0.001,40,2026090801,1636860565463684657,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_040.f32,e6ad5611bf00f54d5713817c99e3b9a7581d04be5e0231f7c72405beb5a1aeae
modes,driven_dt1e-3,0.001,41,2026090801,16523073201604047234,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_041.f32,b8509c9fde5803d11d5c2b9b30af7b3b22ddef57ccb6b0bfae5b7f13dd2af064
modes,driven_dt1e-3,0.001,42,2026090801,10129098236202663839,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_042.f32,cd95fdc3a702b86fa6f47a79a63e36a52ace38fa2197bf7d50116e4d3955c0a1
modes,driven_dt1e-3,0.001,43,2026090801,1271024806420378038,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_043.f32,01203efa7c580ac33e28b89892875fb39713f5bea76cdbc3563a80e51aacba5c
modes,driven_dt1e-3,0.001,44,2026090801,2180226422770298886,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_044.f32,8886d9cef82b5939817a5345f10d167771f4c9424360d159c545721b6b9da758
modes,driven_dt1e-3,0.001,45,2026090801,3649565695466640583,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_045.f32,48ddfe6e40f178c705b11b3e73c0841773dbc7bf799c46746ea85826c895bd44
modes,driven_dt1e-3,0.001,46,2026090801,2991602415819571342,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_046.f32,2c74b7b2bc81de5371a4915aa37b791e93ba099c18d4e136af1a3de3985483bf
modes,driven_dt1e-3,0.001,47,2026090801,17491820060001215265,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_047.f32,1ef44e1f80c9e15641a626cfe3388d9dce6832233a367c22e548822ec3a34315
modes,driven_dt1e-3,0.001,48,2026090801,4854629952968690567,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_048.f32,f1c1f300ba4c4da7af8e02056d276c4da79268cc6fd453c8253c6867f907bba2
modes,driven_dt1e-3,0.001,49,2026090801,10806390157643165081,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_049.f32,b813af207f5a02400d9d29e79520d6dc2b6b50b95089a9a5b59dd0ece55d0b32
modes,driven_dt1e-3,0.001,50,2026090801,17762787541016551585,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_050.f32,0db766b970b8bc673a61d207b8681355a1ab79676f83f83082ed56f559bb85a5
modes,driven_dt1e-3,0.001,51,2026090801,1267975318160025632,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_051.f32,7536b24132dd7c5774bf8f1302cb839614c893431e0223fdc82af3af1f95ebc5
modes,driven_dt1e-3,0.001,52,2026090801,10325004006355794423,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_052.f32,6c5884a0622e868a8ddd95ad33557d2427da9ce7413bf9a8df6d4252602ea2d3
modes,driven_dt1e-3,0.001,53,2026090801,14155553512285047514,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_053.f32,2baaac78bdd38df946c857fc0ed076ad7a9843678476755f4c0d9b4d40464c51
modes,driven_dt1e-3,0.001,54,2026090801,2628854725941060442,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_054.f32,5e7d7313fce193ceca9815f78d97560ab09b97e9dd8957c5f42fed97f200ac9e
modes,driven_dt1e-3,0.001,55,2026090801,484421712509208990,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_055.f32,e836094e164122ff2333b67c231ef97d369b01dc2c7bce6fdbab8c6167ee5882
modes,driven_dt1e-3,0.001,56,2026090801,12297561147665138265,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_056.f32,7ba9d87c6baddb2123006117bf4577b69fe823e7b48d4244b12c4ffb02d0db13
modes,driven_dt1e-3,0.001,57,2026090801,9749724687696924431,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_057.f32,3e3f67314cb1d347706df1742ec1e84b959e54342f03a64f8814578f4022879d
modes,driven_dt1e-3,0.001,58,2026090801,4682012092714199975,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_058.f32,0e42ad05ee1fce657d03a5dfda1719b0f34f00e234ea8f4b13c7ef02d60939e7
modes,driven_dt1e-3,0.001,59,2026090801,8751481738823253836,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_059.f32,4fd7b1775cadf569528cc7eaffa9d348d540066822faf33d936c5b68f8fd7848
modes,driven_dt1e-3,0.001,60,2026090801,3068228523222190978,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_060.f32,e5a0fb3b6292f06372c8e6d379a2ee875ea7cf88ffc3321f492f8ba0150b6ac1
modes,driven_dt1e-3,0.001,61,2026090801,7617658087090390817,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_061.f32,a1d920923f5b8fd85a17c44397deba1753d2428bbe8f0712f1da3ee8980f1f08
modes,driven_dt1e-3,0.001,62,2026090801,13867907395929610152,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_062.f32,f3ecc2f9cf89a03e27fc8ead8c9b58c5db3e6accd3dc9de926186df4c4aee433
modes,driven_dt1e-3,0.001,63,2026090801,10310002058431725594,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt1e-3/stream_063.f32,98f6439adab98679931f960167e09d869a0be844dc37b06ab7f6178745ebf922
modes,driven_dt2p5e-4,0.00025,0,2026090802,16532643195971510750,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_000.f32,b2b07f56b9f750dc67d696e788008c01c93ed85b74664349ca930ef0e19d27f2
modes,driven_dt2p5e-4,0.00025,1,2026090802,15408028045167154213,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_001.f32,91bb0c5d8e578a257f7ed86adb850394a7ff340b303967e5a1b9c0ccae8a6635
modes,driven_dt2p5e-4,0.00025,2,2026090802,10936999978258508574,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_002.f32,e0b9d2c6e787889329a5612f62e87c90bb66266db5b057fa2aaa770656deb41d
modes,driven_dt2p5e-4,0.00025,3,2026090802,17949366916723353583,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_003.f32,d6ea5d949efe4edd8ecced5736c0c50bd1990a80bfaab8ccfe8a97219962e31f
modes,driven_dt2p5e-4,0.00025,4,2026090802,6921633572180115830,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_004.f32,8ca9a5e62ee608bf6caa9e6a969f54ba7b85eafd96f9afaa69e8d648420bd8d4
modes,driven_dt2p5e-4,0.00025,5,2026090802,9169562121657365759,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_005.f32,e8da4670d4b3374242294e984b0ad8aee9be5864f1a4dcbcb032c5efd985aece
modes,driven_dt2p5e-4,0.00025,6,2026090802,6793712442088199788,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_006.f32,e63ed2f62a3c27d514ae438a90273661737ab90f50545d39dca42e52a3021fb5
modes,driven_dt2p5e-4,0.00025,7,2026090802,17783247153144555486,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_007.f32,e50a213981ad56a4aa2ac2d137e7294eeb9a95cd82f5b4972da24b2ed591a8d5
modes,driven_dt2p5e-4,0.00025,8,2026090802,16040491822819578154,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_008.f32,c0c21134f2e2cb24326e55084d6ea68a5ed033fc80fdb1a8911543a5aea48010
modes,driven_dt2p5e-4,0.00025,9,2026090802,7787975476570889064,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_009.f32,18cad2e182e0fd4b40942d8871476bf523ac5f98494e264cd49cd26da10e5e64
modes,driven_dt2p5e-4,0.00025,10,2026090802,9944971047728970760,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_010.f32,d6c5d777cd8fa8b1a5b1f5aabb67cbb8cc7bce379f5016eb9553f9d1c939a472
modes,driven_dt2p5e-4,0.00025,11,2026090802,14001390617292997069,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_011.f32,f655bebfd3645ecedf2a4ab9eade273940156d8bd331216c786b5b9ecdc2e938
modes,driven_dt2p5e-4,0.00025,12,2026090802,5883318766908081559,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_012.f32,24a55016454eb2a1e96071fd575903fa34998c340ba3061d4da13e87fd17d727
modes,driven_dt2p5e-4,0.00025,13,2026090802,11724555850684922900,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_013.f32,93a59ad798a1eb3a46bfd9d6dc280261cfb1125f500e3860afbc25aa96a5c4cc
modes,driven_dt2p5e-4,0.00025,14,2026090802,18396581408672274534,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_014.f32,d35165a208d5889badbaaa43d284c4a7646e1bf1abad0533147ab605086a8405
modes,driven_dt2p5e-4,0.00025,15,2026090802,15544506734971366801,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_015.f32,5d8ee65706271333d1681e7f46747929623c543e2d66b5395df8dd305bdae83f
modes,driven_dt2p5e-4,0.00025,16,2026090802,7894690837136664325,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_016.f32,ef2e136219ccdb5df8be9acf2272558ea07247371a86714b5655713ace45b411
