branch,case,dt,stream_id,base_seed,stream_seed,split,relative_path,sha256
density,driven_dt2p5e-4,0.00025,46,2026090802,14147912765846590002,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_046.f64,3716a759db5a106ff7bf0c3f6a7cfd1877ee6d30472954456d4f589b1cf6d4e1
modes,driven_dt2p5e-4,0.00025,46,2026090802,14147912765846590002,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_046.f64,3716a759db5a106ff7bf0c3f6a7cfd1877ee6d30472954456d4f589b1cf6d4e1
density,driven_dt2p5e-4,0.00025,47,2026090802,6600862613053722655,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_047.f64,75b95924edae126fa48221f51eef71127fa55907302fe59f6715a4363f43e672
modes,driven_dt2p5e-4,0.00025,47,2026090802,6600862613053722655,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_047.f64,75b95924edae126fa48221f51eef71127fa55907302fe59f6715a4363f43e672
density,driven_dt2p5e-4,0.00025,48,2026090802,980097446587228317,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_048.f64,cd6d3e7aa909c14351b59d930ae367aaa719fd89877d52e1fc3451f32a70e1f7
modes,driven_dt2p5e-4,0.00025,48,2026090802,980097446587228317,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_048.f64,cd6d3e7aa909c14351b59d930ae367aaa719fd89877d52e1fc3451f32a70e1f7
density,driven_dt2p5e-4,0.00025,49,2026090802,14579054340396219645,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_049.f64,cce09a82c65585f78500490fac67a747c5e0e23547d41ae57b002d1bac235192
modes,driven_dt2p5e-4,0.00025,49,2026090802,14579054340396219645,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_049.f64,cce09a82c65585f78500490fac67a747c5e0e23547d41ae57b002d1bac235192
density,driven_dt2p5e-4,0.00025,50,2026090802,14098210989481570955,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_050.f64,d8a5c187bc8e89cade01fca4a7fbba9c58d86d6e2913f75e1bde36002c157f17
modes,driven_dt2p5e-4,0.00025,50,2026090802,14098210989481570955,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_050.f64,d8a5c187bc8e89cade01fca4a7fbba9c58d86d6e2913f75e1bde36002c157f17
density,driven_dt2p5e-4,0.00025,51,2026090802,2841358851801934797,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_051.f64,69c9cb6206d68273ee2b0c33399e96dd8ffe687c6e197b4b6f321ce76e0ed949
modes,driven_dt2p5e-4,0.00025,51,2026090802,2841358851801934797,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_051.f64,69c9cb6206d68273ee2b0c33399e96dd8ffe687c6e197b4b6f321ce76e0ed949
density,driven_dt2p5e-4,0.00025,52,2026090802,14665066623181430266,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_052.f64,95ea583b6944495dc977e4897f52fc318ca6e497e8b564ec145f4c6641b0ba2a
modes,driven_dt2p5e-4,0.00025,52,2026090802,14665066623181430266,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_052.f64,95ea583b6944495dc977e4897f52fc318ca6e497e8b564ec145f4c6641b0ba2a
density,driven_dt2p5e-4,0.00025,53,2026090802,11312020363034516590,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_053.f64,0f55c389f8b218621be69bad1359f603256adfb80cbe5c79f374e7c3f0768b95
modes,driven_dt2p5e-4,0.00025,53,2026090802,11312020363034516590,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_053.f64,0f55c389f8b218621be69bad1359f603256adfb80cbe5c79f374e7c3f0768b95
density,driven_dt2p5e-4,0.00025,54,2026090802,17996554689376140565,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_054.f64,15afc815051301751ebf7e7b275dd54842d11e12abb84f5278fc856238418637
modes,driven_dt2p5e-4,0.00025,54,2026090802,17996554689376140565,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_054.f64,15afc815051301751ebf7e7b275dd54842d11e12abb84f5278fc856238418637
density,driven_dt2p5e-4,0.00025,55,2026090802,14334176001840925896,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_055.f64,8e7590fc8a4ba864589d8cfbffb9e1ea4e788e969247a077de1b26fdce5e5524
modes,driven_dt2p5e-4,0.00025,55,2026090802,14334176001840925896,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_055.f64,8e7590fc8a4ba864589d8cfbffb9e1ea4e788e969247a077de1b26fdce5e5524
density,driven_dt2p5e-4,0.00025,56,2026090802,189588296670382296,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_056.f64,10122b9d425c92aab532315e4b683e47d06c0576f67239ad0f9ca041f3a0fbb5
modes,driven_dt2p5e-4,0.00025,56,2026090802,189588296670382296,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_056.f64,10122b9d425c92aab532315e4b683e47d06c0576f67239ad0f9ca041f3a0fbb5
density,driven_dt2p5e-4,0.00025,57,2026090802,16255377098035265470,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_057.f64,3c24cbfd2fd107c641b093bd62da1539d9d60a05bdb9fc1e2194bfd3455c0bd2
modes,driven_dt2p5e-4,0.00025,57,2026090802,16255377098035265470,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_057.f64,3c24cbfd2fd107c641b093bd62da1539d9d60a05bdb9fc1e2194bfd3455c0bd2
density,driven_dt2p5e-4,0.00025,58,2026090802,14425485138438429138,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_058.f64,cc0901e764c027bebc70b97ac7169066e0efa69e4eff9c4b4eb1715ea02b44a0
modes,driven_dt2p5e-4,0.00025,58,2026090802,14425485138438429138,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_058.f64,cc0901e764c027bebc70b97ac7169066e0efa69e4eff9c4b4eb1715ea02b44a0
density,driven_dt2p5e-4,0.00025,59,2026090802,8960136988843143400,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_059.f64,ec2934160fbff0d9857c17ac44c63ee196aac0190889e0a81419bce91460399a
modes,driven_dt2p5e-4,0.00025,59,2026090802,8960136988843143400,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_059.f64,ec2934160fbff0d9857c17ac44c63ee196aac0190889e0a81419bce91460399a
density,driven_dt2p5e-4,0.00025,60,2026090802,2799094954628538629,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_060.f64,0801c47a0e59e3765952bc075cc5d49b3f04ddb5abbcbb397dd6438029336866
modes,driven_dt2p5e-4,0.00025,60,2026090802,2799094954628538629,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_060.f64,0801c47a0e59e3765952bc075cc5d49b3f04ddb5abbcbb397dd6438029336866
density,driven_dt2p5e-4,0.00025,61,2026090802,4482843662912853951,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_061.f64,05c08bcc3c3957cde8188002d7bcb32f3bc414d8d90173ac18d73062172c44ea
modes,driven_dt2p5e-4,0.00025,61,2026090802,4482843662912853951,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_061.f64,05c08bcc3c3957cde8188002d7bcb32f3bc414d8d90173ac18d73062172c44ea
density,driven_dt2p5e-4,0.00025,62,2026090802,12191850241733996671,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_062.f64,ead55c05c6bbfe630a0ea8ac29a5990aae69ea2b9054b19780020c8195f3c35d
modes,driven_dt2p5e-4,0.00025,62,2026090802,12191850241733996671,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_062.f64,ead55c05c6bbfe630a0ea8ac29a5990aae69ea2b9054b19780020c8195f3c35d
density,driven_dt2p5e-4,0.00025,63,2026090802,5328161044870345791,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_063.f64,08599ee2f2fa0c219e0bf21b895e5c93dd4f24cc7bea4ec7686d28b6b386b74a
modes,driven_dt2p5e-4,0.00025,63,2026090802,5328161044870345791,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_063.f64,08599ee2f2fa0c219e0bf21b895e5c93dd4f24cc7bea4ec7686d28b6b386b74a
density,equilibrium_dt1e-3,0.001,0,2026090803,15330819122412841508,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_000.f64,1e5f87f12d805b3a9851fd12745e36ade439680aa5e903b29c294fb027f2ecfe
modes,equilibrium_dt1e-3,0.001,0,2026090803,15330819122412841508,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_000.f64,1e5f87f12d805b3a9851fd12745e36ade439680aa5e903b29c294fb027f2ecfe
density,equilibrium_dt1e-3,0.001,1,2026090803,16459476071631420164,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_001.f64,9c6fcb07f14cca19eec232ad0c392abe009d64d9d15036f3402a5513c0813fbf
modes,equilibrium_dt1e-3,0.001,1,2026090803,16459476071631420164,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_001.f64,9c6fcb07f14cca19eec232ad0c392abe009d64d9d15036f3402a5513c0813fbf
density,equilibrium_dt1e-3,0.001,2,2026090803,3993461768071216102,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_002.f64,8bbe865cd59eca8021126d3bec44c6387e4153fa33f528b2a6f6441686b24b93
modes,equilibrium_dt1e-3,0.001,2,2026090803,3993461768071216102,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_002.f64,8bbe865cd59eca8021126d3bec44c6387e4153fa33f528b2a6f6441686b24b93
density,equilibrium_dt1e-3,0.001,3,2026090803,14242944143011076558,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_003.f64,63a09312f4df6f301c86605537d019c124132f0a18aded89a1102c93020fe51f
modes,equilibrium_dt1e-3,0.001,3,2026090803,14242944143011076558,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_003.f64,63a09312f4df6f301c86605537d019c124132f0a18aded89a1102c93020fe51f
density,equilibrium_dt1e-3,0.001,4,2026090803,13649799870973111113,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_004.f64,961adf3394b6635e45634f094207c06b7864d0405148fe1615231c6980267a12
modes,equilibrium_dt1e-3,0.001,4,2026090803,13649799870973111113,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_004.f64,961adf3394b6635e45634f094207c06b7864d0405148fe1615231c6980267a12
density,equilibrium_dt1e-3,0.001,5,2026090803,16620755039322398138,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_005.f64,ce3e7d38d99ddcd3298cbf1907afbed2481b5d5dd95ba0dcfdf79309bb5882e5
modes,equilibrium_dt1e-3,0.001,5,2026090803,16620755039322398138,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_005.f64,ce3e7d38d99ddcd3298cbf1907afbed2481b5d5dd95ba0dcfdf79309bb5882e5
density,equilibrium_dt1e-3,0.001,6,2026090803,11841107264677025965,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_006.f64,cff40fbe3a7a9faf1dbcd42c72f49e0cdbe74a2bd9697de9d5c5608a5fe75417
modes,equilibrium_dt1e-3,0.001,6,2026090803,11841107264677025965,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_006.f64,cff40fbe3a7a9faf1dbcd42c72f49e0cdbe74a2bd9697de9d5c5608a5fe75417
density,equilibrium_dt1e-3,0.001,7,2026090803,5994806969369702344,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_007.f64,fe507172ed6eb2cf85a30bc9e5aad7429b5eda35ae9c57d8cbcadba2f3c4b0b8
modes,equilibrium_dt1e-3,0.001,7,2026090803,5994806969369702344,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_007.f64,fe507172ed6eb2cf85a30bc9e5aad7429b5eda35ae9c57d8cbcadba2f3c4b0b8
density,equilibrium_dt1e-3,0.001,8,2026090803,978414224396394217,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_008.f64,30a8e7c88bd4403806e1969874592325c34e1340a828bfb4e2d7250376b7730c
modes,equilibrium_dt1e-3,0.001,8,2026090803,978414224396394217,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_008.f64,30a8e7c88bd4403806e1969874592325c34e1340a828bfb4e2d7250376b7730c
density,equilibrium_dt1e-3,0.001,9,2026090803,11401975111670966467,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_009.f64,c34d646c1c7f4ec8d91bd51dfa9713fdc3975e2b8a7fc81853cad06d5165e68f
modes,equilibrium_dt1e-3,0.001,9,2026090803,11401975111670966467,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_009.f64,c34d646c1c7f4ec8d91bd51dfa9713fdc3975e2b8a7fc81853cad06d5165e68f
density,equilibrium_dt1e-3,0.001,10,2026090803,13165359773339251309,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_010.f64,4192a4c9e309cf6ebe9e370bda311e26290284d8f3302f0040aa86da6f6b6a57
modes,equilibrium_dt1e-3,0.001,10,2026090803,13165359773339251309,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_010.f64,4192a4c9e309cf6ebe9e370bda311e26290284d8f3302f0040aa86da6f6b6a57
density,equilibrium_dt1e-3,0.001,11,2026090803,17558021612777999693,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_011.f64,efaf6fbca297d668b8ac0e13279387ad8c8ce71a0e6d6c780d1962ee3f403c3a
modes,equilibrium_dt1e-3,0.001,11,2026090803,17558021612777999693,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_011.f64,efaf6fbca297d668b8ac0e13279387ad8c8ce71a0e6d6c780d1962ee3f403c3a
density,equilibrium_dt1e-3,0.001,12,2026090803,10782611008405862045,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_012.f64,a5cfb585eb28480ff2011ab51b7d9ba17c3fdd5149f599f33801ec0f46178ac5
modes,equilibrium_dt1e-3,0.001,12,2026090803,10782611008405862045,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_012.f64,a5cfb585eb28480ff2011ab51b7d9ba17c3fdd5149f599f33801ec0f46178ac5
density,equilibrium_dt1e-3,0.001,13,2026090803,14136790237321844139,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_013.f64,d2e9c0b804df069768563dc61e4bed1a84a82bdc4c56172b9e3d207770a04734
modes,equilibrium_dt1e-3,0.001,13,2026090803,14136790237321844139,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_013.f64,d2e9c0b804df069768563dc61e4bed1a84a82bdc4c56172b9e3d207770a04734
density,equilibrium_dt1e-3,0.001,14,2026090803,15508476303375016626,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_014.f64,548f170482ce5e102e0ae0e8e493f752b090b0bc1e80c32e9e9e57bd5870a02a
modes,equilibrium_dt1e-3,0.001,14,2026090803,15508476303375016626,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_014.f64,548f170482ce5e102e0ae0e8e493f752b090b0bc1e80c32e9e9e57bd5870a02a
density,equilibrium_dt1e-3,0.001,15,2026090803,13571974969405538133,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_015.f64,9443fd7c9419a77a37efb0241d9cb65e8a8e40b0fb7bde815057972e8840f322
modes,equilibrium_dt1e-3,0.001,15,2026090803,13571974969405538133,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_015.f64,9443fd7c9419a77a37efb0241d9cb65e8a8e40b0fb7bde815057972e8840f322
density,equilibrium_dt1e-3,0.001,16,2026090803,7096864733066299362,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_016.f64,8523cc56b31c87b4ea0246c0b70da6fd2cd4817f321741e9bef83a7fe9d2862f
modes,equilibrium_dt1e-3,0.001,16,2026090803,7096864733066299362,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_016.f64,8523cc56b31c87b4ea0246c0b70da6fd2cd4817f321741e9bef83a7fe9d2862f
density,equilibrium_dt1e-3,0.001,17,2026090803,3468398688691879143,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_017.f64,ded70ff84214ae7092cad819d2a224ce425fb61eaaaa949230532b75ccd5ae11
modes,equilibrium_dt1e-3,0.001,17,2026090803,3468398688691879143,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_017.f64,ded70ff84214ae7092cad819d2a224ce425fb61eaaaa949230532b75ccd5ae11
density,equilibrium_dt1e-3,0.001,18,2026090803,7113587313539441394,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_018.f64,7cd5b8ca51f804333e5a9d48345596cf9f8b4b8cdb083721d871c40e746dbbcd
modes,equilibrium_dt1e-3,0.001,18,2026090803,7113587313539441394,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_018.f64,7cd5b8ca51f804333e5a9d48345596cf9f8b4b8cdb083721d871c40e746dbbcd
density,equilibrium_dt1e-3,0.001,19,2026090803,13476406822554429447,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_019.f64,7816be0f48718f2da2f9cf36dfc7119163d413c0a392c411f8612522d97cd6f3
modes,equilibrium_dt1e-3,0.001,19,2026090803,13476406822554429447,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_019.f64,7816be0f48718f2da2f9cf36dfc7119163d413c0a392c411f8612522d97cd6f3
density,equilibrium_dt1e-3,0.001,20,2026090803,13051554603742108970,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_020.f64,28b6b98c66861b81d5fa01d63aa4e9982b720c80a43199774adc8663845feb94
modes,equilibrium_dt1e-3,0.001,20,2026090803,13051554603742108970,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_020.f64,28b6b98c66861b81d5fa01d63aa4e9982b720c80a43199774adc8663845feb94
density,equilibrium_dt1e-3,0.001,21,2026090803,631622503027956498,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_021.f64,06a6054e6a47d7b9631e5c2a687596b5b672796c488d7bfee500db4477b5048d
modes,equilibrium_dt1e-3,0.001,21,2026090803,631622503027956498,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_021.f64,06a6054e6a47d7b9631e5c2a687596b5b672796c488d7bfee500db4477b5048d
density,equilibrium_dt1e-3,0.001,22,2026090803,1928475531554857150,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_022.f64,34dbbd7820160fe9b75be4e39cf9085411019615c5b05ebe6607b285057beb1e
modes,equilibrium_dt1e-3,0.001,22,2026090803,1928475531554857150,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_022.f64,34dbbd7820160fe9b75be4e39cf9085411019615c5b05ebe6607b285057beb1e
density,equilibrium_dt1e-3,0.001,23,2026090803,17858268671983122094,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_023.f64,4e453907670ac20f9fa777c0b8656978e17a09877aa53571f6ddabeeda61c366
modes,equilibrium_dt1e-3,0.001,23,2026090803,17858268671983122094,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_023.f64,4e453907670ac20f9fa777c0b8656978e17a09877aa53571f6ddabeeda61c366
density,equilibrium_dt1e-3,0.001,24,2026090803,4795754770739344523,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_024.f64,e6644d7b9594ccc777cb8f815bd4ab86308c6aedc167003452f4767d68452e01
modes,equilibrium_dt1e-3,0.001,24,2026090803,4795754770739344523,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_024.f64,e6644d7b9594ccc777cb8f815bd4ab86308c6aedc167003452f4767d68452e01
density,equilibrium_dt1e-3,0.001,25,2026090803,15946156340813051795,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_025.f64,a94ee72e10efdeb68b1993f48dc07622cf9aae74d12be187eb7954f4907182fe
modes,equilibrium_dt1e-3,0.001,25,2026090803,15946156340813051795,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_025.f64,a94ee72e10efdeb68b1993f48dc07622cf9aae74d12be187eb7954f4907182fe
density,equilibrium_dt1e-3,0.001,26,2026090803,5867376484399100932,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_026.f64,09afeb7e04df842c7d2a38eeb7ea57611f9ead326a718aa69a676ed5c95ecad9
modes,equilibrium_dt1e-3,0.001,26,2026090803,5867376484399100932,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_026.f64,09afeb7e04df842c7d2a38eeb7ea57611f9ead326a718aa69a676ed5c95ecad9
density,equilibrium_dt1e-3,0.001,27,2026090803,5355796347639055371,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_027.f64,54d2fb41cc37313f3b7df24d44a592fd7ea0b03144287526b0a68a66ec80f5fa
modes,equilibrium_dt1e-3,0.001,27,2026090803,5355796347639055371,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_027.f64,54d2fb41cc37313f3b7df24d44a592fd7ea0b03144287526b0a68a66ec80f5fa
density,equilibrium_dt1e-3,0.001,28,2026090803,3700552723781048493,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_028.f64,d1c0684ba4f5c665e4f55ece198a59528d21b237f653c307442bb5d07d02e188
modes,equilibrium_dt1e-3,0.001,28,2026090803,3700552723781048493,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_028.f64,d1c0684ba4f5c665e4f55ece198a59528d21b237f653c307442bb5d07d02e188
density,equilibrium_dt1e-3,0.001,29,2026090803,16311619199510631487,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_029.f64,cc6a9dd10c9ca4f14ab3bad6288072e72138e75cb583415f0512353bc6ef2474
modes,equilibrium_dt1e-3,0.001,29,2026090803,16311619199510631487,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_029.f64,cc6a9dd10c9ca4f14ab3bad6288072e72138e75cb583415f0512353bc6ef2474
density,equilibrium_dt1e-3,0.001,30,2026090803,16010089092840207901,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_030.f64,437f6f86838f757e8c0df6416adb0c0e2c32bf6255aae406e24b99f21be0d805
modes,equilibrium_dt1e-3,0.001,30,2026090803,16010089092840207901,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_030.f64,437f6f86838f757e8c0df6416adb0c0e2c32bf6255aae406e24b99f21be0d805
density,equilibrium_dt1e-3,0.001,31,2026090803,18337633962516066346,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_031.f64,0614ff4e16daf7b9906fdef05c44414ffd9432c7e591aaf1dba0a10bca99461c
modes,equilibrium_dt1e-3,0.001,31,2026090803,18337633962516066346,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_031.f64,0614ff4e16daf7b9906fdef05c44414ffd9432c7e591aaf1dba0a10bca99461c
density,equilibrium_dt1e-3,0.001,32,2026090803,5011460471072061139,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_032.f64,e50fc941a082884d57f34cd06c059c97b95e3032cff85ba902eacb1338685943
modes,equilibrium_dt1e-3,0.001,32,2026090803,5011460471072061139,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_032.f64,e50fc941a082884d57f34cd06c059c97b95e3032cff85ba902eacb1338685943
density,equilibrium_dt1e-3,0.001,33,2026090803,7205922719106645323,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_033.f64,8a60d20771e1555d6b14b3b22c334b045da21b364dc0e798772e072b51c99924
modes,equilibrium_dt1e-3,0.001,33,2026090803,7205922719106645323,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_033.f64,8a60d20771e1555d6b14b3b22c334b045da21b364dc0e798772e072b51c99924
density,equilibrium_dt1e-3,0.001,34,2026090803,5425806371497237152,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_034.f64,6b5cbfdb1d434d60eb7c75d589776b28f4d48b9070938df0fdca5f9f04b8d692
modes,equilibrium_dt1e-3,0.001,34,2026090803,5425806371497237152,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_034.f64,6b5cbfdb1d434d60eb7c75d589776b28f4d48b9070938df0fdca5f9f04b8d692
density,equilibrium_dt1e-3,0.001,35,2026090803,12345801930623468501,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_035.f64,119792394efbf3e9637f171d5c77cf52aee03060aa7624c3fb4e7c883cbb58f1
